Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,261,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, @""Update created."", @""Success."", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,261,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, @""Update created."", @""Success."", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,261,12,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(this, @""Update created."", @""Success."", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,261,12,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(this, @""Update created."", @""Success."", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,261,12,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(this, @""Update created."", @""Success."", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,261,12,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(this, @""Update created."", @""Success."", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,258,12,T:System.Windows.Forms.TextBox,,,,,"updOut = Path.Combine(txtUpdateOutput.Text, DESCRIPTOR_TEMPLATE_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,258,12,P:System.Windows.Forms.TextBox.Text,,,,,"updOut = Path.Combine(txtUpdateOutput.Text, DESCRIPTOR_TEMPLATE_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,254,12,T:System.Windows.Forms.TextBox,,,,,"string updOut = Path.Combine(txtUpdateOutput.Text, DESCRIPTOR_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,254,12,P:System.Windows.Forms.TextBox.Text,,,,,"string updOut = Path.Combine(txtUpdateOutput.Text, DESCRIPTOR_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,251,12,T:System.Windows.Forms.TextBox,,,,,"string hostsOut = Path.Combine(txtUpdateOutput.Text, HOSTS_OUT_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,251,12,P:System.Windows.Forms.TextBox.Text,,,,,"string hostsOut = Path.Combine(txtUpdateOutput.Text, HOSTS_OUT_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,248,12,T:System.Windows.Forms.TextBox,,,,,"string dbOut = Path.Combine(txtUpdateOutput.Text, DB_OUT_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,248,12,P:System.Windows.Forms.TextBox.Text,,,,,"string dbOut = Path.Combine(txtUpdateOutput.Text, DB_OUT_NAME);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,246,12,T:System.Windows.Forms.TextBox,,,,,"File.Copy(msiPath, Path.Combine(txtUpdateOutput.Text, MSI_FILENAME), true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,246,12,P:System.Windows.Forms.TextBox.Text,,,,,"File.Copy(msiPath, Path.Combine(txtUpdateOutput.Text, MSI_FILENAME), true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,238,12,T:System.Windows.Forms.TextBox,,,,,"update.Modules[2] = new UpdateModule              {                  Component = ""HostsFile"",                  ComponentVersion = PLACEHOLDER,                  DownloadHash = Hasher.HashFile(hostsPath),                  UpdateUrl = txtUpdateURL.Text + HOSTS_OUT_NAME              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,238,12,P:System.Windows.Forms.TextBox.Text,,,,,"update.Modules[2] = new UpdateModule              {                  Component = ""HostsFile"",                  ComponentVersion = PLACEHOLDER,                  DownloadHash = Hasher.HashFile(hostsPath),                  UpdateUrl = txtUpdateURL.Text + HOSTS_OUT_NAME              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,230,12,T:System.Windows.Forms.TextBox,,,,,"update.Modules[1] = new UpdateModule              {                  Component = ""Database"",                  ComponentVersion = PLACEHOLDER,                  DownloadHash = Hasher.HashFile(profilesPath),                  UpdateUrl = txtUpdateURL.Text + DB_OUT_NAME              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,230,12,P:System.Windows.Forms.TextBox.Text,,,,,"update.Modules[1] = new UpdateModule              {                  Component = ""Database"",                  ComponentVersion = PLACEHOLDER,                  DownloadHash = Hasher.HashFile(profilesPath),                  UpdateUrl = txtUpdateURL.Text + DB_OUT_NAME              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,222,12,T:System.Windows.Forms.TextBox,,,,,"update.Modules[0] = new UpdateModule              {                  Component = ""TinyWall"",                  ComponentVersion = installerInfo.ProductVersion.Trim(),                  DownloadHash = Hasher.HashFile(msiPath),                  UpdateUrl = txtUpdateURL.Text + MSI_FILENAME              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,222,12,P:System.Windows.Forms.TextBox.Text,,,,,"update.Modules[0] = new UpdateModule              {                  Component = ""TinyWall"",                  ComponentVersion = installerInfo.ProductVersion.Trim(),                  DownloadHash = Hasher.HashFile(msiPath),                  UpdateUrl = txtUpdateURL.Text + MSI_FILENAME              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,211,16,T:System.Windows.Forms.TextBox,,,,,ShowUpdateDirectoryNotFoundMsg(txtUpdateOutput.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,211,16,P:System.Windows.Forms.TextBox.Text,,,,,ShowUpdateDirectoryNotFoundMsg(txtUpdateOutput.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,209,12,T:System.Windows.Forms.TextBox,,,,,if (!Directory.Exists(txtUpdateOutput.Text))              {                  ShowUpdateDirectoryNotFoundMsg(txtUpdateOutput.Text);                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,209,12,P:System.Windows.Forms.TextBox.Text,,,,,if (!Directory.Exists(txtUpdateOutput.Text))              {                  ShowUpdateDirectoryNotFoundMsg(txtUpdateOutput.Text);                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,186,16,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(this, $@""Directory\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,181,16,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(this, $@""File\n\n{file}\n\nnot found."", @""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,172,12,T:System.Windows.Forms.TextBox,,,,,string projectDir = txtUpdateInstallerProjectDir.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,172,12,P:System.Windows.Forms.TextBox.Text,,,,,string projectDir = txtUpdateInstallerProjectDir.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,159,12,T:System.Windows.Forms.FolderBrowserDialog,,,,,txtUpdateOutput.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,159,12,P:System.Windows.Forms.FolderBrowserDialog.SelectedPath,,,,,txtUpdateOutput.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,159,12,T:System.Windows.Forms.TextBox,,,,,txtUpdateOutput.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,159,12,P:System.Windows.Forms.TextBox.Text,,,,,txtUpdateOutput.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,156,12,T:System.Windows.Forms.DialogResult,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,156,12,T:System.Windows.Forms.DialogResult,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,156,12,F:System.Windows.Forms.DialogResult.Cancel,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,156,12,T:System.Windows.Forms.FolderBrowserDialog,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,156,12,T:System.Windows.Forms.DialogResult,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,156,12,M:System.Windows.Forms.CommonDialog.ShowDialog(System.Windows.Forms.IWin32Window),,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,155,12,T:System.Windows.Forms.TextBox,,,,,fbd.SelectedPath = txtUpdateOutput.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,155,12,P:System.Windows.Forms.TextBox.Text,,,,,fbd.SelectedPath = txtUpdateOutput.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,155,12,T:System.Windows.Forms.FolderBrowserDialog,,,,,fbd.SelectedPath = txtUpdateOutput.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,155,12,P:System.Windows.Forms.FolderBrowserDialog.SelectedPath,,,,,fbd.SelectedPath = txtUpdateOutput.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,149,16,T:System.Windows.Forms.OpenFileDialog,,,,,txtUpdateInstallerProjectDir.Text = ofd.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,149,16,P:System.Windows.Forms.FileDialog.FileName,,,,,txtUpdateInstallerProjectDir.Text = ofd.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,149,16,T:System.Windows.Forms.TextBox,,,,,txtUpdateInstallerProjectDir.Text = ofd.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,149,16,P:System.Windows.Forms.TextBox.Text,,,,,txtUpdateInstallerProjectDir.Text = ofd.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,147,12,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog(this) == DialogResult.OK)              {                  txtUpdateInstallerProjectDir.Text = ofd.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,147,12,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog(this) == DialogResult.OK)              {                  txtUpdateInstallerProjectDir.Text = ofd.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,147,12,F:System.Windows.Forms.DialogResult.OK,,,,,if (ofd.ShowDialog(this) == DialogResult.OK)              {                  txtUpdateInstallerProjectDir.Text = ofd.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,147,12,T:System.Windows.Forms.OpenFileDialog,,,,,if (ofd.ShowDialog(this) == DialogResult.OK)              {                  txtUpdateInstallerProjectDir.Text = ofd.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,147,12,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog(this) == DialogResult.OK)              {                  txtUpdateInstallerProjectDir.Text = ofd.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,147,12,M:System.Windows.Forms.CommonDialog.ShowDialog(System.Windows.Forms.IWin32Window),,,,,if (ofd.ShowDialog(this) == DialogResult.OK)              {                  txtUpdateInstallerProjectDir.Text = ofd.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,145,12,T:System.Windows.Forms.OpenFileDialog,,,,,"ofd.Filter = @""All files (*)|*"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,145,12,P:System.Windows.Forms.FileDialog.Filter,,,,,"ofd.Filter = @""All files (*)|*"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,140,12,T:System.Windows.Forms.TextBox,,,,,txtStrongName.Text = Assembly.GetExecutingAssembly().FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,140,12,P:System.Windows.Forms.TextBox.Text,,,,,txtStrongName.Text = Assembly.GetExecutingAssembly().FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,135,12,T:System.Windows.Forms.FolderBrowserDialog,,,,,txtAssocOutputPath.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,135,12,P:System.Windows.Forms.FolderBrowserDialog.SelectedPath,,,,,txtAssocOutputPath.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,135,12,T:System.Windows.Forms.TextBox,,,,,txtAssocOutputPath.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,135,12,P:System.Windows.Forms.TextBox.Text,,,,,txtAssocOutputPath.Text = fbd.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,132,12,T:System.Windows.Forms.DialogResult,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,132,12,T:System.Windows.Forms.DialogResult,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,132,12,F:System.Windows.Forms.DialogResult.Cancel,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,132,12,T:System.Windows.Forms.FolderBrowserDialog,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,132,12,T:System.Windows.Forms.DialogResult,,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,132,12,M:System.Windows.Forms.CommonDialog.ShowDialog(System.Windows.Forms.IWin32Window),,,,,if (fbd.ShowDialog(this) == DialogResult.Cancel)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,126,16,T:System.Windows.Forms.TextBox,,,,,"txtStrongName.Text = @""Bad assembly"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,126,16,P:System.Windows.Forms.TextBox.Text,,,,,"txtStrongName.Text = @""Bad assembly"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,122,16,T:System.Windows.Forms.TextBox,,,,,txtStrongName.Text = a.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,122,16,P:System.Windows.Forms.TextBox.Text,,,,,txtStrongName.Text = a.FullName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,121,16,T:System.Windows.Forms.OpenFileDialog,,,,,Assembly a = Assembly.ReflectionOnlyLoadFrom(ofd.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,121,16,P:System.Windows.Forms.FileDialog.FileName,,,,,Assembly a = Assembly.ReflectionOnlyLoadFrom(ofd.FileName);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,121,16,M:System.Reflection.Assembly.ReflectionOnlyLoadFrom(System.String),,,,,Assembly a = Assembly.ReflectionOnlyLoadFrom(ofd.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,117,12,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog(this) != DialogResult.OK) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,117,12,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog(this) != DialogResult.OK) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,117,12,F:System.Windows.Forms.DialogResult.OK,,,,,if (ofd.ShowDialog(this) != DialogResult.OK) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\DevelToolForm.cs,117,12,T:System.Windows.Forms.OpenFileDialog,,,,,if (ofd.ShowDialog(this) != DialogResult.OK) return;
